item_id,priority,disagreement_count,disagreement_dimensions,dataset,model_key,model_family,model_behavior,error_type,explanation_type,source,model_prediction,model_edit,explanation,A_edit_alignment,B_edit_alignment,A_edit_validity,B_edit_validity,A_rule_correctness,B_rule_correctness,A_evidence,B_evidence,A_faithfulness,B_faithfulness,A_notes,B_notes,final_edit_alignment,final_edit_validity,final_rule_correctness,final_evidence,final_faithfulness,adjudication_notes
r10-faith-06531,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:PRON,masked_target_template,Beacuse all those broad knowledge help they to understand their major in university as well as help they to make a correct choice in specializing study . ,Because all those broad knowledge help them to understand their major in university as well as help them to make a correct choice in specializing study.,"replace ""they"" with ""them""","This edit should replace ""they"" with ""[MASK]"" at source span [6,7) for R:PRON.",partially_correct,partially_correct,valid,valid,not_applicable,not_applicable,not_provided,not_provided,partially_faithful,partially_faithful,Target word is masked.,Target is masked; explanation gives no explicit rule or sentence evidence.,,,,,,
r10-faith-06304,P0,3,"edit_validity_label, evidence_label, faithfulness_label",JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,U:PUNCT,rule_grounded_automatic,"But in other waythismakes other way country need to pay extra money to make , repair the roads What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought , only rise the gas tax is unfair . ","But in other ways, this makes other countries need to pay extra money to make , repair the roads. What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought only raising the gas tax is unfair.","delete "",""","Use punctuation that matches the sentence structure. In this sentence, the evidence is around "","".",partially_correct,partially_correct,valid,invalid,partially_correct,partially_correct,not_provided,partially_correct,partially_faithful,unfaithful,Explanation only vaguely refers to comma punctuation and does not identify the specific comma or deletion.,The explanation vaguely refers to punctuation but does not justify deleting this comma; the edit appears invalid.,,,,,,
r10-faith-06042,P0,2,"edit_alignment_label, faithfulness_label",JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:ORTH,rule_only,because they spent time unmeaningful subjects . ,They spent time on unmeaningful subjects.,"replace ""they"" with ""They""","Correct spelling, casing, spacing, or another orthographic form. The explanation intentionally omits the target edit.",incorrect,partially_correct,valid,valid,partially_correct,partially_correct,not_provided,not_provided,unfaithful,partially_faithful,Explanation gives only a generic orthographic category and omits the specific capitalization edit.,Explanation is generic orthographic guidance and explicitly omits the specific target edit.,,,,,,
r10-faith-05918,P2,2,"rule_correctness_label, evidence_label",JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:SPELL,swapped_across_sentence,"It is true that consumers preffer to buy a product that has a lower price , but when international companies that has already the certification begins to send its market , people will preffer to consume theirs because the difference between prices is probbably not going to affect them to much . ","It is true that consumers prefer to buy a product that has a lower price, but when international companies that already have the certification begin to send its market, people will prefer to consume theirs because the difference between prices is probably not going to affect them too much.","replace ""to"" with ""too""","This edit should replace ""community ,"" with ""community,"" for R:ORTH.",incorrect,incorrect,valid,valid,incorrect,not_applicable,incorrect,not_provided,unfaithful,unfaithful,Explanation refers to a different punctuation edit not present in this item.,Explanation refers to a different edit and unrelated span.,,,,,,
r10-faith-06546,P2,2,"rule_correctness_label, evidence_label",JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:PRON,wrong_direction,Beacuse all those broad knowledge help they to understand their major in university as well as help they to make a correct choice in specializing study . ,Because all those broad knowledge help them to understand their major in university as well as help them to make a correct choice in specializing study.,"replace ""they"" with ""them""","The sentence should change from ""them"" back to ""they"".",incorrect,incorrect,valid,valid,not_applicable,incorrect,not_provided,incorrect,unfaithful,unfaithful,Explanation reverses the model edit direction.,Explanation reverses source and target and gives the wrong direction.,,,,,,
r10-faith-06377,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,M:DET,wrong_rule,In the case of young people the best way is studying as hard as possible to get better grades so in the future they will have better chance to find better jobs . ,"In the case of young people, the best way is to study as hard as possible to get better grades so in the future they will have a better chance to find better jobs.","insert ""a""",Use a comma because every grammar error here is punctuation-related.,incorrect,incorrect,valid,valid,incorrect,incorrect,incorrect,incorrect,unfaithful,unfaithful,"Explanation refers to the comma edit, not the article inserted before ""better chance"".","Explanation describes a comma insertion, not the insertion of ""a"" before ""better chance"".",,,,,,
r10-faith-06625,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:SPELL,wrong_target,"Then when we went to the Science Olympiad , she could have diverse knowledges about the subects and it was not new for her to think about new things . ","Then when we went to the Science Olympiad, she could have diverse knowledge about the subjects and it was not new for her to think about new things.","replace ""subects"" with ""subjects""","This edit should replace ""the"".",incorrect,incorrect,valid,valid,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,"Explanation refers to replacing ""the"" instead of misspelled ""subects"".","Explanation refers to replacing ""the"", not the spelling correction of ""subects"".",,,,,,
r10-faith-06260,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,explicit_template,Students can focus on only a few subjects they are intwerested in and they will become an experts in those areas . ,Students can focus on only a few subjects they are interested in and they will become experts in those areas.,"replace ""areas ."" with ""areas.""","This edit should replace ""areas ."" with ""areas."" at source span [20,22) for R:ORTH.",correct,correct,valid,valid,not_applicable,not_applicable,not_provided,not_provided,partially_faithful,partially_faithful,,,,,,,,
r10-faith-06713,P0,3,"edit_alignment_label, edit_validity_label, faithfulness_label",JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,gee_style_automatic,Thus in concordance with the above I agree whole heartedly that in twenty years there will be fewer cars in use than there are today . ,"Thus, in concordance with the above, I agree wholeheartedly that in twenty years there will be fewer cars in use than there are today.","replace ""Thus"" with ""Thus,""","The phrase near span [0,1) violates R:OTHER; apply the grammar rule indicated by the local context.",partially_correct,incorrect,valid,stylistic,not_applicable,not_applicable,not_provided,not_provided,partially_faithful,unfaithful,,Explanation is generic and does not identify the comma insertion; comma after sentence adverb is stylistic/punctuational.,,,,,,
r10-faith-06709,P2,1,edit_validity_label,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,U:PUNCT,generic,"If every people thinks to learn and understand lots of scientifc subjects , any person will do not do it and as a result of this any science is n't imporeved . ","If every person thinks to learn and understand lots of scientific subjects, any person will not do it and as a result of this any science isn't improved.","delete "".""",The sentence has a grammar issue and should be improved.,incorrect,incorrect,uncertain,stylistic,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,Generic explanation; MODEL_EDIT seems inconsistent because prediction retains final period.,Generic explanation does not describe the final period deletion; source already ends with a period.,,,,,,
r10-faith-05491,P2,1,edit_validity_label,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,masked_target_template,Thus even today sex is considered as the least important topic in many parts of India . ,"Thus, even today, sex is considered the least important topic in many parts of India.","replace ""Thus"" with ""Thus,""","This edit should replace ""Thus"" with ""[MASK]"" at source span [0,1) for R:OTHER.",partially_correct,partially_correct,valid,stylistic,not_applicable,not_applicable,not_provided,not_provided,partially_faithful,partially_faithful,Target punctuation is masked.,Target is masked; comma after sentence-initial connector is stylistic punctuation.,,,,,,
r10-faith-05584,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,rule_grounded_automatic,"They draw the consumers , like me , to purchase this great product with all these amazing ingredients and all that but actually they just sometimes make something up just to increase their sales . ","They draw the consumers, like me, to purchase this great product with all these amazing ingredients and all that, but actually they just sometimes make something up just to increase their sales.","replace ""sales ."" with ""sales.""","Correct spelling, casing, spacing, or another orthographic form. In this sentence, the evidence is around ""sales"".",partially_correct,partially_correct,valid,valid,partially_correct,partially_correct,partially_correct,partially_correct,partially_faithful,partially_faithful,Explanation identifies the orthographic area but not the exact space-before-period edit.,Edit removes space before final period; explanation is generic but points to the relevant area.,,,,,,
r10-faith-06462,P2,1,evidence_label,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:NOUN,rule_only,Specializing in one particular subject does not suit our life in this era which is characterized by diversity and innovation ,"Specializing in one particular subject does not suit our life in this era, which is characterized by diversity and innovation.","replace ""innovation"" with ""innovation.""",Use the noun number or noun form required by the sentence. The explanation intentionally omits the target edit.,incorrect,incorrect,valid,valid,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,"Explanation addresses noun form, not the final punctuation edit.","The edit adds sentence-final punctuation, not a noun form change.",,,,,,
r10-faith-05798,P2,1,rule_correctness_label,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,swapped_across_sentence,"Since most urban areas are occupied with cars , they are all facing up with an irresistible problem of air and noise pollution . ","Since most urban areas are occupied with cars, they are facing up to an irresistible problem of air and noise pollution.","replace ""cars ,"" with ""cars,""","This edit should replace ""community ,"" with ""community,"" for R:ORTH.",incorrect,incorrect,valid,valid,correct,incorrect,incorrect,incorrect,unfaithful,unfaithful,Explanation describes the same punctuation-spacing type but cites the wrong word.,"Explanation refers to wrong token ""community"" instead of ""cars"".",,,,,,
r10-faith-06756,P2,2,"rule_correctness_label, evidence_label",JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,wrong_direction,Third the butt it in hte front of the door of store to make the poeple see it even if it is not good ,"Third, they put it in front of the door of the store to make the people see it, even if it is not good.","replace ""Third"" with ""Third,""","The sentence should change from ""Third,"" back to ""Third"".",incorrect,incorrect,valid,valid,not_applicable,incorrect,not_provided,incorrect,unfaithful,unfaithful,Explanation reverses the edit direction.,Explanation reverses the edit direction and incorrectly states the comma should be removed.,,,,,,
r10-faith-06327,P2,1,evidence_label,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,wrong_rule,"But in other waythismakes other way country need to pay extra money to make , repair the roads What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought , only rise the gas tax is unfair . ","But in other ways, this makes other countries need to pay extra money to make , repair the roads. What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought only raising the gas tax is unfair.","replace ""unfair ."" with ""unfair.""",Use a comma because every grammar error here is punctuation-related.,incorrect,incorrect,valid,valid,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,"Explanation calls for a comma, but the edit removes the space before a period.",Explanation refers to a comma and misdescribes the spacing/punctuation edit.,,,,,,
r10-faith-06085,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,wrong_target,"I was very fast , my best time was 5 5 seconds in 4 0 0 hundred meters is a good time in or country . ","I was very fast, my best time was 5 5 seconds in 4 0 0 hundred meters is a good time in or country.","replace ""country ."" with ""country.""","This edit should replace ""the"".",incorrect,incorrect,valid,valid,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,"Explanation refers to replacing ""the"", not removing the space before the period.","Explanation refers to replacing ""the,"" which is unrelated to the spacing/punctuation edit.",,,,,,
r10-faith-06190,P2,1,evidence_label,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,M:DET,explicit_template,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","replace ""serious"" with ""serious,""","This edit should replace ""serious"" with ""serious,"" at source span [8,9) for M:DET.",correct,correct,valid,valid,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,"The edit is punctuation, but the explanation incorrectly labels it as M:DET.","The edit adds a comma before the coordinating conjunction ""but"", not for M:DET.",,,,,,
r10-faith-05983,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,M:VERB:TENSE,gee_style_automatic,One person if do n't have good health that means so many things they could lost . ,"One person if they don't have good health, that means so many things they could lose.","replace ""lost ."" with ""lose.""","The phrase near span [15,17) violates M:VERB:TENSE; use the verb form required by the subject and tense.",partially_correct,partially_correct,valid,valid,partially_correct,partially_correct,not_provided,not_provided,partially_faithful,partially_faithful,"The edit is due to modal ""could"" requiring base-form ""lose,"" but the explanation omits that trigger.",Explanation identifies the verb-form issue but uses a generic error code and does not specify the trigger.,,,,,,
r10-faith-05769,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:OTHER,generic,"Also the work of the media , television , magazines , and every stuff made for publicity affects the emotions of many people around the world , encouraging them to buy and buy anything they can . ","Also, the work of the media , television , magazines , and everything made for publicity affects the emotions of many people around the world , encouraging them to buy anything they can.","replace ""every stuff"" with ""everything""",The sentence has a grammar issue and should be improved.,incorrect,incorrect,valid,valid,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,,,,,,,,
r10-faith-05651,P0,5,"edit_alignment_label, edit_validity_label, rule_correctness_label, evidence_label, faithfulness_label",JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:SPELL,masked_target_template,For example they can play football whenever they want but the olders can not . ,"For example, they can play football whenever they want, but the older ones can not.","replace ""olders"" with ""older""","This edit should replace ""[MASK]s"" with ""[MASK]"" at source span [11,12) for R:SPELL.",partially_correct,uncertain,valid,uncertain,incorrect,uncertain,not_provided,uncertain,unfaithful,uncertain,"The masked edit matches the suffix removal, but treating this as spelling is misleading; the correction works with inserted ""ones"".",API failed,,,,,,
r10-faith-06184,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:OTHER,rule_grounded_automatic,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","replace ""it 's"" with ""is""","Apply the grammar rule indicated by the local context. In this sentence, the evidence is around ""it"".",partially_correct,partially_correct,valid,valid,not_applicable,not_applicable,partially_correct,partially_correct,partially_faithful,partially_faithful,"Explanation only vaguely identifies the edit location around ""it"" and gives no actual rule.",Explanation is vague; it does not state a specific rule or clearly identify the trigger.,,,,,,
r10-faith-06382,P2,1,evidence_label,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:NOUN:NUM,rule_only,In the case of young people the best way is studying as hard as possible to get better grades so in the future they will have better chance to find better jobs . ,"In the case of young people, the best way is to study as hard as possible to get better grades so in the future they will have a better chance to find better jobs.","replace ""jobs ."" with ""jobs.""",Use the noun number or noun form required by the sentence. The explanation intentionally omits the target edit.,incorrect,incorrect,valid,valid,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,Explanation gives an irrelevant noun-form rule for a punctuation spacing edit.,Explanation discusses noun number and does not describe the spacing/punctuation edit.,,,,,,
r10-faith-06738,P2,2,"rule_correctness_label, evidence_label",JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:OTHER,swapped_across_sentence,Thus in concordance with the above I agree whole heartedly that in twenty years there will be fewer cars in use than there are today . ,"Thus, in concordance with the above, I agree wholeheartedly that in twenty years there will be fewer cars in use than there are today.","replace ""whole heartedly"" with ""wholeheartedly""","This edit should replace ""community ,"" with ""community,"" for R:ORTH.",incorrect,incorrect,valid,valid,incorrect,not_applicable,incorrect,not_provided,unfaithful,unfaithful,Explanation refers to an unrelated comma-spacing edit.,Explanation refers to a different edit/span not present in this item.,,,,,,
r10-faith-06226,P0,3,"edit_alignment_label, edit_validity_label, faithfulness_label",JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:PRON,wrong_direction,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","delete ""this""","The sentence should change from """" back to ""this"".",uncertain,incorrect,uncertain,invalid,not_applicable,not_applicable,not_provided,not_provided,uncertain,unfaithful,"MODEL_EDIT says delete ""this"", but prediction replaces final ""this"" with ""it"" rather than deleting it.","Explanation reverses the edit and does not describe the deletion of ""this"".",,,,,,
r10-faith-06577,P2,1,evidence_label,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:SPELL,wrong_rule,And it was very easy to me to understand why he always brang bad marks at home . ,And it was very easy for me to understand why he always brought bad marks home.,"replace ""brang"" with ""brought""",Use a comma because every grammar error here is punctuation-related.,incorrect,incorrect,valid,valid,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,"Explanation concerns punctuation, not the irregular past-tense edit.","Explanation refers to punctuation/comma use, not the verb-form edit.",,,,,,
r10-faith-06195,AGREE,0,,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,M:DET,wrong_target,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","replace ""serious"" with ""serious,""","This edit should replace ""the"".",incorrect,incorrect,valid,valid,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,"Explanation refers to replacing nonexistent ""the"", not adding a comma after ""serious"".","Explanation refers to replacing ""the"", which is unrelated to the comma edit.",,,,,,
r10-faith-06435,P2,1,edit_validity_label,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,U:PUNCT,wrong_target,So the school try learning the students a bit in every science exist . ,So the school tries to teach the students a bit about every science that exists.,"delete "".""","This edit should delete ""the"".",incorrect,incorrect,invalid,valid,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,"Explanation targets ""the"" instead of the period; deleting the final period alone is not valid.","Explanation describes deleting ""the"", not the period deletion.",,,,,,
r10-faith-01766,P2,2,"rule_correctness_label, evidence_label",EXPECT,gector_roberta_base,sequence-to-edit,overcorrection,R:PUNCT,wrong_direction,"Sometimes we go to partyies in the city , I dance in the parties with my friends .",Sometimes we go to parties in the city . I dance at parties with my friends .,"replace "","" with "".""","The sentence should change from ""."" back to "","".",incorrect,incorrect,valid,valid,not_applicable,incorrect,not_provided,incorrect,unfaithful,unfaithful,Explanation reverses the punctuation edit.,Explanation reverses the edit direction and misstates the target punctuation.,,,,,,
r10-faith-02186,AGREE,0,,EXPECT,gector_roberta_base,sequence-to-edit,overcorrection,R:NOUN:NUM,wrong_direction,"which play an important role to giving tough competition to the government . as a result of this consumer gets more benefits , like lower faire , privacy , freedom and safe travelling.in addition many automobile companies launcing new cars at affordable prices , which encourages people to use more and more private vechile .","which play an important role in giving tough competition to the government . As a result of this , consumers get more benefits , like lower faire , privacy , freedom and safe journeys . In addition , many automobile companies are launcing new cars at affordable prices , which encourages people to use more and more private vegetables .","replace ""consumer"" with ""consumers""","The sentence should change from ""consumers"" back to ""consumer"".",incorrect,incorrect,valid,valid,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,Explanation reverses the model edit.,Explanation reverses source and target and describes the opposite change.,,,,,,
r10-faith-03074,P0,4,"edit_alignment_label, edit_validity_label, evidence_label, faithfulness_label",EXPECT,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,rule_grounded_automatic,But such a high level of development of Egyptian civilization has a negative side as well as positive .,"There is a high level of development of Egyptian civilization, but there is a negative side as well as a positive side.","replace ""such"" with ""is""","Apply the grammar rule indicated by the local context. In this sentence, the evidence is around ""such"".",partially_correct,incorrect,stylistic,invalid,not_applicable,not_applicable,not_provided,incorrect,partially_faithful,unfaithful,"Explanation only points to ""such""; edit works as part of a larger existential rewrite.",The model edit does not match the source-to-prediction change; explanation is generic and cites wrong evidence.,,,,,,
r10-faith-00030,P0,3,"rule_correctness_label, evidence_label, faithfulness_label",EXPECT,coedit_large,instruction-following text editor,overcorrection,R:SPELL,explicit_template,"Technology has chanched people 's lives a lot . In fact we can think how different is our life compared either to our parents ' or our grandparents ' lives . For example my parents did n't watch tv , because there was n't any tv in the world when they were young.but that is n't the only difference : we can think about the mobile phone , the computer ed finally the internet.our grandparents could n't have imagined a strange machine like the computer in their lives .","Technology has changed people's lives a lot. In fact, we can think how different our lives are compared to either our parents' or our grandparents' lives. For example, my parents didn't watch tv because there wasn't any TV in the world when they were young. But that isn't the only difference: we can think about the mobile phone, the computer, and finally the internet. Our grandparents couldn't have imagined a strange machine like the computer in their lives.","replace ""chanched"" with ""changed""","This edit should replace ""chanched"" with ""changed"" at source span [2,3) for R:SPELL.",correct,correct,valid,valid,correct,not_applicable,correct,not_provided,faithful,partially_faithful,,,,,,,,
r10-faith-05047,P2,1,evidence_label,JFLEG,gector_roberta_base,sequence-to-edit,correct_correction,M:PUNCT,wrong_rule,Specializing in one particular subject does not suit our life in this era which is characterized by diversity and innovation ,"Specializing in one particular subject does not suit our life in this era , which is characterized by diversity and innovation .","insert "".""",Use a comma because every grammar error here is punctuation-related.,incorrect,incorrect,valid,valid,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,"Explanation refers to the comma edit, not the inserted final period.","Explanation describes comma use, but the edit is inserting a final period.",,,,,,
r10-faith-02117,P2,2,"edit_validity_label, evidence_label",EXPECT,gector_roberta_base,sequence-to-edit,overcorrection,M:PUNCT,wrong_rule,public transportation . day by day folk are more crazy about own vehicles which leads dark future for public transportation,"Public transportation . Day by day , folks are more crazy about their own vehicles , which leads to a dark future for public transportation .","insert "".""",Use a comma because every grammar error here is punctuation-related.,incorrect,incorrect,valid,uncertain,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,"Explanation says to use a comma, but the model edit inserts a period.",MODEL_EDIT is an unclear period insertion; explanation cites comma and generic punctuation claim.,,,,,,
r10-faith-05350,P0,3,"rule_correctness_label, evidence_label, faithfulness_label",JFLEG,gector_roberta_base,sequence-to-edit,correct_correction,R:SPELL,explicit_template,Third the butt it in hte front of the door of store to make the poeple see it even if it is not good ,"Third , , butt it in the front of the door of the store to make people see it even if it is not good .","replace ""hte"" with ""the""","This edit should replace ""hte"" with ""the"" at source span [5,6) for R:SPELL.",correct,correct,valid,valid,correct,not_applicable,correct,not_provided,faithful,partially_faithful,,,,,,,,
r10-faith-03115,P2,1,edit_validity_label,EXPECT,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,wrong_target,But such a high level of development of Egyptian civilization has a negative side as well as positive .,"There is a high level of development of Egyptian civilization, but there is a negative side as well as a positive side.","replace ""."" with ""side.""","This edit should replace ""the"".",incorrect,incorrect,valid,invalid,not_applicable,not_applicable,not_provided,not_provided,unfaithful,unfaithful,"Explanation refers to replacing ""the"", not the final insertion of ""side"".","Explanation refers to replacing ""the"", which does not match the displayed punctuation/word edit.",,,,,,
r10-faith-00061,P2,1,evidence_label,EXPECT,coedit_large,instruction-following text editor,overcorrection,R:NOUN,masked_target_template,"Technology has chanched people 's lives a lot . In fact we can think how different is our life compared either to our parents ' or our grandparents ' lives . For example my parents did n't watch tv , because there was n't any tv in the world when they were young.but that is n't the only difference : we can think about the mobile phone , the computer ed finally the internet.our grandparents could n't have imagined a strange machine like the computer in their lives .","Technology has changed people's lives a lot. In fact, we can think how different our lives are compared to either our parents' or our grandparents' lives. For example, my parents didn't watch tv because there wasn't any TV in the world when they were young. But that isn't the only difference: we can think about the mobile phone, the computer, and finally the internet. Our grandparents couldn't have imagined a strange machine like the computer in their lives.","replace ""fact"" with ""fact,""","This edit should replace ""fact"" with ""[MASK]"" at source span [10,11) for R:NOUN.",partially_correct,partially_correct,valid,valid,incorrect,incorrect,not_provided,incorrect,unfaithful,unfaithful,"Target is masked, and R:NOUN misclassifies a punctuation edit.",Edit is a comma insertion after introductory phrase; explanation masks target and cites irrelevant NOUN rule.,,,,,,
