item_id,task_type,dataset,model_key,model_family,model_behavior,error_type,explanation_type,source,model_prediction,model_edit,explanation,instance_id,edit_id,automatic_label,automatic_negative_type,annotator_a_edit_alignment,annotator_b_edit_alignment,final_edit_alignment,annotator_a_edit_validity,annotator_b_edit_validity,final_edit_validity,annotator_a_rule_correctness,annotator_b_rule_correctness,final_rule_correctness,annotator_a_evidence,annotator_b_evidence,final_evidence,annotator_a_faithfulness,annotator_b_faithfulness,final_faithfulness,A_notes,B_notes,adjudication_notes,gold_source,gold_status
r10-faith-06030,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,U:PREP,explicit_template,because they spent time unmeaningful subjects . ,They spent time on unmeaningful subjects.,"delete ""because""","This edit should delete ""because"" at source span [0,1) for U:PREP.",JFLEG::jfleg-dev-0017::t5_base_grammar::00603::0-1::delete::explicit_template,JFLEG::jfleg-dev-0017::t5_base_grammar::00603::0-1::delete,faithful_positive,,correct,correct,correct,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,partially_faithful,partially_faithful,partially_faithful,,"The explanation identifies the deletion but gives no clear linguistic rule; ""U:PREP"" is opaque.",,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06163,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:SPELL,gee_style_automatic,If in this society who will not to do study they never concept there opportunity or ca n't understand any ideas so most of the important that in this situation and I also very interestion and also prefer that for the study material . ,"If in this society, who will not study, they never concept there opportunity or can't understand any ideas so most of the important that in this situation and I also very interested and also prefer that for the study material.","replace ""interestion"" with ""interested""","The phrase near span [34,35) violates R:SPELL; apply the grammar rule indicated by the local context.",JFLEG::jfleg-dev-0020::t5_base_grammar::00616::34-35::replace::gee_style_automatic,JFLEG::jfleg-dev-0020::t5_base_grammar::00616::34-35::replace,faithful_candidate,,partially_correct,partially_correct,partially_correct,valid,valid,valid,correct,partially_correct,partially_correct,correct,partially_correct,partially_correct,partially_faithful,partially_faithful,partially_faithful,Explanation identifies the misspelled span but omits the target correction.,Explanation refers to a spelling/grammar issue near the span but is vague and does not specify the exact target word.,Explanation identifies the misspelled span but omits the target form and gives only a vague spelling-rule justification.,adjudicated_disagreement,adjudicated
r10-faith-06799,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,M:DET,generic,Third the butt it in hte front of the door of store to make the poeple see it even if it is not good ,"Third, they put it in front of the door of the store to make the people see it, even if it is not good.","insert ""the""",The sentence has a grammar issue and should be improved.,JFLEG::jfleg-dev-0037::t5_base_grammar::00679::11-11::insert::generic,JFLEG::jfleg-dev-0037::t5_base_grammar::00679::11-11::insert,negative,generic,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,,Generic explanation does not identify the specific article insertion.,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06531,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:PRON,masked_target_template,Beacuse all those broad knowledge help they to understand their major in university as well as help they to make a correct choice in specializing study . ,Because all those broad knowledge help them to understand their major in university as well as help them to make a correct choice in specializing study.,"replace ""they"" with ""them""","This edit should replace ""they"" with ""[MASK]"" at source span [6,7) for R:PRON.",JFLEG::jfleg-dev-0032::t5_base_grammar::00653::6-7::replace::masked_target_template,JFLEG::jfleg-dev-0032::t5_base_grammar::00653::6-7::replace,faithful_positive_masked,,partially_correct,partially_correct,partially_correct,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,partially_faithful,partially_faithful,partially_faithful,Target word is masked.,Target is masked; explanation gives no explicit rule or sentence evidence.,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06304,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,U:PUNCT,rule_grounded_automatic,"But in other waythismakes other way country need to pay extra money to make , repair the roads What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought , only rise the gas tax is unfair . ","But in other ways, this makes other countries need to pay extra money to make , repair the roads. What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought only raising the gas tax is unfair.","delete "",""","Use punctuation that matches the sentence structure. In this sentence, the evidence is around "","".",JFLEG::jfleg-dev-0023::t5_base_grammar::00630::42-43::delete::rule_grounded_automatic,JFLEG::jfleg-dev-0023::t5_base_grammar::00630::42-43::delete,faithful_candidate,,partially_correct,partially_correct,partially_correct,valid,invalid,valid,partially_correct,partially_correct,partially_correct,not_provided,partially_correct,not_provided,partially_faithful,unfaithful,partially_faithful,Explanation only vaguely refers to comma punctuation and does not identify the specific comma or deletion.,The explanation vaguely refers to punctuation but does not justify deleting this comma; the edit appears invalid.,Explanation refers to a comma punctuation issue but does not specify deletion location or clause-structure evidence.,adjudicated_disagreement,adjudicated
r10-faith-06042,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:ORTH,rule_only,because they spent time unmeaningful subjects . ,They spent time on unmeaningful subjects.,"replace ""they"" with ""They""","Correct spelling, casing, spacing, or another orthographic form. The explanation intentionally omits the target edit.",JFLEG::jfleg-dev-0017::t5_base_grammar::00604::1-2::replace::rule_only,JFLEG::jfleg-dev-0017::t5_base_grammar::00604::1-2::replace,partially_informative_positive,,incorrect,partially_correct,incorrect,valid,valid,valid,partially_correct,partially_correct,not_applicable,not_provided,not_provided,not_provided,unfaithful,partially_faithful,unfaithful,Explanation gives only a generic orthographic category and omits the specific capitalization edit.,Explanation is generic orthographic guidance and explicitly omits the specific target edit.,Explanation only gives a generic orthographic category and omits the specific they→They capitalization edit.,adjudicated_disagreement,adjudicated
r10-faith-05918,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:SPELL,swapped_across_sentence,"It is true that consumers preffer to buy a product that has a lower price , but when international companies that has already the certification begins to send its market , people will preffer to consume theirs because the difference between prices is probbably not going to affect them to much . ","It is true that consumers prefer to buy a product that has a lower price, but when international companies that already have the certification begin to send its market, people will prefer to consume theirs because the difference between prices is probably not going to affect them too much.","replace ""to"" with ""too""","This edit should replace ""community ,"" with ""community,"" for R:ORTH.",JFLEG::jfleg-dev-0012::t5_base_grammar::00591::49-50::replace::swapped_across_sentence,JFLEG::jfleg-dev-0012::t5_base_grammar::00591::49-50::replace,negative,swapped_across_sentence,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,not_applicable,not_applicable,incorrect,not_provided,not_provided,unfaithful,unfaithful,unfaithful,Explanation refers to a different punctuation edit not present in this item.,Explanation refers to a different edit and unrelated span.,"Explanation describes an unrelated punctuation edit, not replacing ""to"" with ""too"".",adjudicated_disagreement,adjudicated
r10-faith-06546,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:PRON,wrong_direction,Beacuse all those broad knowledge help they to understand their major in university as well as help they to make a correct choice in specializing study . ,Because all those broad knowledge help them to understand their major in university as well as help them to make a correct choice in specializing study.,"replace ""they"" with ""them""","The sentence should change from ""them"" back to ""they"".",JFLEG::jfleg-dev-0032::t5_base_grammar::00654::17-18::replace::wrong_direction,JFLEG::jfleg-dev-0032::t5_base_grammar::00654::17-18::replace,negative,wrong_direction,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,incorrect,not_applicable,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,Explanation reverses the model edit direction.,Explanation reverses source and target and gives the wrong direction.,Explanation reverses the direction of the model edit.,adjudicated_disagreement,adjudicated
r10-faith-06377,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,M:DET,wrong_rule,In the case of young people the best way is studying as hard as possible to get better grades so in the future they will have better chance to find better jobs . ,"In the case of young people, the best way is to study as hard as possible to get better grades so in the future they will have a better chance to find better jobs.","insert ""a""",Use a comma because every grammar error here is punctuation-related.,JFLEG::jfleg-dev-0025::t5_base_grammar::00637::26-26::insert::wrong_rule,JFLEG::jfleg-dev-0025::t5_base_grammar::00637::26-26::insert,negative,wrong_rule,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,incorrect,incorrect,incorrect,incorrect,incorrect,unfaithful,unfaithful,unfaithful,"Explanation refers to the comma edit, not the article inserted before ""better chance"".","Explanation describes a comma insertion, not the insertion of ""a"" before ""better chance"".",,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06625,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,correct_correction,R:SPELL,wrong_target,"Then when we went to the Science Olympiad , she could have diverse knowledges about the subects and it was not new for her to think about new things . ","Then when we went to the Science Olympiad, she could have diverse knowledge about the subjects and it was not new for her to think about new things.","replace ""subects"" with ""subjects""","This edit should replace ""the"".",JFLEG::jfleg-dev-0034::t5_base_grammar::00662::16-17::replace::wrong_target,JFLEG::jfleg-dev-0034::t5_base_grammar::00662::16-17::replace,negative,wrong_target,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,"Explanation refers to replacing ""the"" instead of misspelled ""subects"".","Explanation refers to replacing ""the"", not the spelling correction of ""subects"".",,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06260,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,explicit_template,Students can focus on only a few subjects they are intwerested in and they will become an experts in those areas . ,Students can focus on only a few subjects they are interested in and they will become experts in those areas.,"replace ""areas ."" with ""areas.""","This edit should replace ""areas ."" with ""areas."" at source span [20,22) for R:ORTH.",JFLEG::jfleg-dev-0022::t5_base_grammar::00626::20-22::replace::explicit_template,JFLEG::jfleg-dev-0022::t5_base_grammar::00626::20-22::replace,faithful_positive,,correct,correct,correct,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,partially_faithful,partially_faithful,partially_faithful,,,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06713,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,gee_style_automatic,Thus in concordance with the above I agree whole heartedly that in twenty years there will be fewer cars in use than there are today . ,"Thus, in concordance with the above, I agree wholeheartedly that in twenty years there will be fewer cars in use than there are today.","replace ""Thus"" with ""Thus,""","The phrase near span [0,1) violates R:OTHER; apply the grammar rule indicated by the local context.",JFLEG::jfleg-dev-0036::t5_base_grammar::00671::0-1::replace::gee_style_automatic,JFLEG::jfleg-dev-0036::t5_base_grammar::00671::0-1::replace,faithful_candidate,,partially_correct,incorrect,partially_correct,valid,stylistic,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,partially_faithful,unfaithful,partially_faithful,,Explanation is generic and does not identify the comma insertion; comma after sentence adverb is stylistic/punctuational.,Explanation points to the edited span but gives no specific comma rule or contextual evidence.,adjudicated_disagreement,adjudicated
r10-faith-06709,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,U:PUNCT,generic,"If every people thinks to learn and understand lots of scientifc subjects , any person will do not do it and as a result of this any science is n't imporeved . ","If every person thinks to learn and understand lots of scientific subjects, any person will not do it and as a result of this any science isn't improved.","delete "".""",The sentence has a grammar issue and should be improved.,JFLEG::jfleg-dev-0035::t5_base_grammar::00670::31-32::delete::generic,JFLEG::jfleg-dev-0035::t5_base_grammar::00670::31-32::delete,negative,generic,incorrect,incorrect,incorrect,uncertain,stylistic,uncertain,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,Generic explanation; MODEL_EDIT seems inconsistent because prediction retains final period.,Generic explanation does not describe the final period deletion; source already ends with a period.,Generic explanation; MODEL_EDIT deletion of final period is not clearly reflected because prediction still has a period.,adjudicated_disagreement,adjudicated
r10-faith-05491,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,masked_target_template,Thus even today sex is considered as the least important topic in many parts of India . ,"Thus, even today, sex is considered the least important topic in many parts of India.","replace ""Thus"" with ""Thus,""","This edit should replace ""Thus"" with ""[MASK]"" at source span [0,1) for R:OTHER.",JFLEG::jfleg-dev-0003::t5_base_grammar::00549::0-1::replace::masked_target_template,JFLEG::jfleg-dev-0003::t5_base_grammar::00549::0-1::replace,faithful_positive_masked,,partially_correct,partially_correct,partially_correct,valid,stylistic,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,partially_faithful,partially_faithful,partially_faithful,Target punctuation is masked.,Target is masked; comma after sentence-initial connector is stylistic punctuation.,Target is masked; explanation identifies the source span but gives no linguistic rule or evidence.,adjudicated_disagreement,adjudicated
r10-faith-05584,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,rule_grounded_automatic,"They draw the consumers , like me , to purchase this great product with all these amazing ingredients and all that but actually they just sometimes make something up just to increase their sales . ","They draw the consumers, like me, to purchase this great product with all these amazing ingredients and all that, but actually they just sometimes make something up just to increase their sales.","replace ""sales ."" with ""sales.""","Correct spelling, casing, spacing, or another orthographic form. In this sentence, the evidence is around ""sales"".",JFLEG::jfleg-dev-0005::t5_base_grammar::00558::33-35::replace::rule_grounded_automatic,JFLEG::jfleg-dev-0005::t5_base_grammar::00558::33-35::replace,faithful_candidate,,partially_correct,partially_correct,partially_correct,valid,valid,valid,partially_correct,partially_correct,partially_correct,partially_correct,partially_correct,partially_correct,partially_faithful,partially_faithful,partially_faithful,Explanation identifies the orthographic area but not the exact space-before-period edit.,Edit removes space before final period; explanation is generic but points to the relevant area.,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06462,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:NOUN,rule_only,Specializing in one particular subject does not suit our life in this era which is characterized by diversity and innovation ,"Specializing in one particular subject does not suit our life in this era, which is characterized by diversity and innovation.","replace ""innovation"" with ""innovation.""",Use the noun number or noun form required by the sentence. The explanation intentionally omits the target edit.,JFLEG::jfleg-dev-0028::t5_base_grammar::00646::19-20::replace::rule_only,JFLEG::jfleg-dev-0028::t5_base_grammar::00646::19-20::replace,partially_informative_positive,,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,incorrect,incorrect,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,"Explanation addresses noun form, not the final punctuation edit.","The edit adds sentence-final punctuation, not a noun form change.","The edit adds final punctuation, but the explanation gives an irrelevant noun-form rule and omits the target.",adjudicated_disagreement,adjudicated
r10-faith-05798,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,swapped_across_sentence,"Since most urban areas are occupied with cars , they are all facing up with an irresistible problem of air and noise pollution . ","Since most urban areas are occupied with cars, they are facing up to an irresistible problem of air and noise pollution.","replace ""cars ,"" with ""cars,""","This edit should replace ""community ,"" with ""community,"" for R:ORTH.",JFLEG::jfleg-dev-0011::t5_base_grammar::00579::7-9::replace::swapped_across_sentence,JFLEG::jfleg-dev-0011::t5_base_grammar::00579::7-9::replace,negative,swapped_across_sentence,incorrect,incorrect,incorrect,valid,valid,valid,correct,incorrect,not_applicable,incorrect,incorrect,incorrect,unfaithful,unfaithful,unfaithful,Explanation describes the same punctuation-spacing type but cites the wrong word.,"Explanation refers to wrong token ""community"" instead of ""cars"".","Explanation cites the wrong word span; the actual edit removes the space before the comma after ""cars"".",adjudicated_disagreement,adjudicated
r10-faith-06756,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:OTHER,wrong_direction,Third the butt it in hte front of the door of store to make the poeple see it even if it is not good ,"Third, they put it in front of the door of the store to make the people see it, even if it is not good.","replace ""Third"" with ""Third,""","The sentence should change from ""Third,"" back to ""Third"".",JFLEG::jfleg-dev-0037::t5_base_grammar::00675::0-1::replace::wrong_direction,JFLEG::jfleg-dev-0037::t5_base_grammar::00675::0-1::replace,negative,wrong_direction,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,incorrect,not_applicable,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,Explanation reverses the edit direction.,Explanation reverses the edit direction and incorrectly states the comma should be removed.,Explanation reverses the actual comma insertion edit.,adjudicated_disagreement,adjudicated
r10-faith-06327,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,wrong_rule,"But in other waythismakes other way country need to pay extra money to make , repair the roads What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought , only rise the gas tax is unfair . ","But in other ways, this makes other countries need to pay extra money to make , repair the roads. What they did is reduce the amount of gas consumers , high the gas tax , and low the income tax because they thought only raising the gas tax is unfair.","replace ""unfair ."" with ""unfair.""",Use a comma because every grammar error here is punctuation-related.,JFLEG::jfleg-dev-0023::t5_base_grammar::00632::49-51::replace::wrong_rule,JFLEG::jfleg-dev-0023::t5_base_grammar::00632::49-51::replace,negative,wrong_rule,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,incorrect,incorrect,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,"Explanation calls for a comma, but the edit removes the space before a period.",Explanation refers to a comma and misdescribes the spacing/punctuation edit.,"Explanation calls for a comma, but the edit removes the space before the period.",adjudicated_disagreement,adjudicated
r10-faith-06085,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,R:ORTH,wrong_target,"I was very fast , my best time was 5 5 seconds in 4 0 0 hundred meters is a good time in or country . ","I was very fast, my best time was 5 5 seconds in 4 0 0 hundred meters is a good time in or country.","replace ""country ."" with ""country.""","This edit should replace ""the"".",JFLEG::jfleg-dev-0018::t5_base_grammar::00608::24-26::replace::wrong_target,JFLEG::jfleg-dev-0018::t5_base_grammar::00608::24-26::replace,negative,wrong_target,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,"Explanation refers to replacing ""the"", not removing the space before the period.","Explanation refers to replacing ""the,"" which is unrelated to the spacing/punctuation edit.",,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06190,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,M:DET,explicit_template,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","replace ""serious"" with ""serious,""","This edit should replace ""serious"" with ""serious,"" at source span [8,9) for M:DET.",JFLEG::jfleg-dev-0021::t5_base_grammar::00619::8-9::replace::explicit_template,JFLEG::jfleg-dev-0021::t5_base_grammar::00619::8-9::replace,faithful_positive,,correct,correct,correct,valid,valid,valid,incorrect,incorrect,incorrect,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,"The edit is punctuation, but the explanation incorrectly labels it as M:DET.","The edit adds a comma before the coordinating conjunction ""but"", not for M:DET.","Edit is punctuation, but explanation wrongly labels it as M:DET.",adjudicated_disagreement,adjudicated
r10-faith-05983,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,M:VERB:TENSE,gee_style_automatic,One person if do n't have good health that means so many things they could lost . ,"One person if they don't have good health, that means so many things they could lose.","replace ""lost ."" with ""lose.""","The phrase near span [15,17) violates M:VERB:TENSE; use the verb form required by the subject and tense.",JFLEG::jfleg-dev-0014::t5_base_grammar::00598::15-17::replace::gee_style_automatic,JFLEG::jfleg-dev-0014::t5_base_grammar::00598::15-17::replace,faithful_candidate,,partially_correct,partially_correct,partially_correct,valid,valid,valid,partially_correct,partially_correct,partially_correct,not_provided,not_provided,not_provided,partially_faithful,partially_faithful,partially_faithful,"The edit is due to modal ""could"" requiring base-form ""lose,"" but the explanation omits that trigger.",Explanation identifies the verb-form issue but uses a generic error code and does not specify the trigger.,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-05769,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:OTHER,generic,"Also the work of the media , television , magazines , and every stuff made for publicity affects the emotions of many people around the world , encouraging them to buy and buy anything they can . ","Also, the work of the media , television , magazines , and everything made for publicity affects the emotions of many people around the world , encouraging them to buy anything they can.","replace ""every stuff"" with ""everything""",The sentence has a grammar issue and should be improved.,JFLEG::jfleg-dev-0010::t5_base_grammar::00576::12-14::replace::generic,JFLEG::jfleg-dev-0010::t5_base_grammar::00576::12-14::replace,negative,generic,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,,,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-05651,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:SPELL,masked_target_template,For example they can play football whenever they want but the olders can not . ,"For example, they can play football whenever they want, but the older ones can not.","replace ""olders"" with ""older""","This edit should replace ""[MASK]s"" with ""[MASK]"" at source span [11,12) for R:SPELL.",JFLEG::jfleg-dev-0007::t5_base_grammar::00565::11-12::replace::masked_target_template,JFLEG::jfleg-dev-0007::t5_base_grammar::00565::11-12::replace,faithful_positive_masked,,partially_correct,uncertain,partially_correct,valid,uncertain,valid,incorrect,uncertain,not_applicable,not_provided,uncertain,not_provided,unfaithful,uncertain,partially_faithful,"The masked edit matches the suffix removal, but treating this as spelling is misleading; the correction works with inserted ""ones"".",API failed,Explanation masks the edited word and gives no real rule or contextual evidence.,adjudicated_disagreement,adjudicated
r10-faith-06184,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:OTHER,rule_grounded_automatic,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","replace ""it 's"" with ""is""","Apply the grammar rule indicated by the local context. In this sentence, the evidence is around ""it"".",JFLEG::jfleg-dev-0021::t5_base_grammar::00618::6-8::replace::rule_grounded_automatic,JFLEG::jfleg-dev-0021::t5_base_grammar::00618::6-8::replace,faithful_candidate,,partially_correct,partially_correct,partially_correct,valid,valid,valid,not_applicable,not_applicable,not_applicable,partially_correct,partially_correct,partially_correct,partially_faithful,partially_faithful,partially_faithful,"Explanation only vaguely identifies the edit location around ""it"" and gives no actual rule.",Explanation is vague; it does not state a specific rule or clearly identify the trigger.,,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06382,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:NOUN:NUM,rule_only,In the case of young people the best way is studying as hard as possible to get better grades so in the future they will have better chance to find better jobs . ,"In the case of young people, the best way is to study as hard as possible to get better grades so in the future they will have a better chance to find better jobs.","replace ""jobs ."" with ""jobs.""",Use the noun number or noun form required by the sentence. The explanation intentionally omits the target edit.,JFLEG::jfleg-dev-0025::t5_base_grammar::00638::31-33::replace::rule_only,JFLEG::jfleg-dev-0025::t5_base_grammar::00638::31-33::replace,partially_informative_positive,,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,incorrect,incorrect,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,Explanation gives an irrelevant noun-form rule for a punctuation spacing edit.,Explanation discusses noun number and does not describe the spacing/punctuation edit.,"The edit fixes spacing before the period, but the explanation gives an irrelevant noun-form rationale.",adjudicated_disagreement,adjudicated
r10-faith-06738,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:OTHER,swapped_across_sentence,Thus in concordance with the above I agree whole heartedly that in twenty years there will be fewer cars in use than there are today . ,"Thus, in concordance with the above, I agree wholeheartedly that in twenty years there will be fewer cars in use than there are today.","replace ""whole heartedly"" with ""wholeheartedly""","This edit should replace ""community ,"" with ""community,"" for R:ORTH.",JFLEG::jfleg-dev-0036::t5_base_grammar::00673::8-10::replace::swapped_across_sentence,JFLEG::jfleg-dev-0036::t5_base_grammar::00673::8-10::replace,negative,swapped_across_sentence,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,not_applicable,not_applicable,incorrect,not_provided,not_provided,unfaithful,unfaithful,unfaithful,Explanation refers to an unrelated comma-spacing edit.,Explanation refers to a different edit/span not present in this item.,Explanation refers to a different punctuation edit not present in this item.,adjudicated_disagreement,adjudicated
r10-faith-06226,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:PRON,wrong_direction,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","delete ""this""","The sentence should change from """" back to ""this"".",JFLEG::jfleg-dev-0021::t5_base_grammar::00622::15-16::delete::wrong_direction,JFLEG::jfleg-dev-0021::t5_base_grammar::00622::15-16::delete,negative,wrong_direction,uncertain,incorrect,incorrect,uncertain,invalid,uncertain,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,uncertain,unfaithful,unfaithful,"MODEL_EDIT says delete ""this"", but prediction replaces final ""this"" with ""it"" rather than deleting it.","Explanation reverses the edit and does not describe the deletion of ""this"".","The explanation reverses the deletion; validity depends on paired insertion of ""it"".",adjudicated_disagreement,adjudicated
r10-faith-06577,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,R:SPELL,wrong_rule,And it was very easy to me to understand why he always brang bad marks at home . ,And it was very easy for me to understand why he always brought bad marks home.,"replace ""brang"" with ""brought""",Use a comma because every grammar error here is punctuation-related.,JFLEG::jfleg-dev-0033::t5_base_grammar::00657::12-13::replace::wrong_rule,JFLEG::jfleg-dev-0033::t5_base_grammar::00657::12-13::replace,negative,wrong_rule,incorrect,incorrect,incorrect,valid,valid,valid,incorrect,incorrect,incorrect,not_provided,incorrect,not_provided,unfaithful,unfaithful,unfaithful,"Explanation concerns punctuation, not the irregular past-tense edit.","Explanation refers to punctuation/comma use, not the verb-form edit.","Explanation concerns punctuation, not the verb-form edit from ""brang"" to ""brought"".",adjudicated_disagreement,adjudicated
r10-faith-06195,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,wrong_correction,M:DET,wrong_target,We have to know this problem it 's serious but almost people doens't know about this . ,"We have to know this problem is serious, but most people don't know about it.","replace ""serious"" with ""serious,""","This edit should replace ""the"".",JFLEG::jfleg-dev-0021::t5_base_grammar::00619::8-9::replace::wrong_target,JFLEG::jfleg-dev-0021::t5_base_grammar::00619::8-9::replace,negative,wrong_target,incorrect,incorrect,incorrect,valid,valid,valid,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,"Explanation refers to replacing nonexistent ""the"", not adding a comma after ""serious"".","Explanation refers to replacing ""the"", which is unrelated to the comma edit.",,double_annotator_agreement,accepted_by_agreement_not_blind_audited
r10-faith-06435,edit_explanation_faithfulness,JFLEG,t5_base_grammar,sequence-to-sequence,overcorrection,U:PUNCT,wrong_target,So the school try learning the students a bit in every science exist . ,So the school tries to teach the students a bit about every science that exists.,"delete "".""","This edit should delete ""the"".",JFLEG::jfleg-dev-0026::t5_base_grammar::00643::13-14::delete::wrong_target,JFLEG::jfleg-dev-0026::t5_base_grammar::00643::13-14::delete,negative,wrong_target,incorrect,incorrect,incorrect,invalid,valid,uncertain,not_applicable,not_applicable,not_applicable,not_provided,not_provided,not_provided,unfaithful,unfaithful,unfaithful,"Explanation targets ""the"" instead of the period; deleting the final period alone is not valid.","Explanation describes deleting ""the"", not the period deletion.","Explanation targets ""the,"" not the period; MODEL_EDIT deletion is not reflected in final prediction punctuation.",adjudicated_disagreement,adjudicated
